name,vat,street,street2,city,zip,phone,mobile,email,is_company,customer_rank
METROPOLITAN EXIMCHEM PVT.LTD,,"FACTORY:PLOT NO.B CFC,, MIDC,PHASE II,","SONARPADA,DOMBIVALI (E),",DIST.THANE,421204,24081528/29/30,,info@metrosun.com,True,1
MGCC c/o INDU ENGINEERING WORKS,,"UTTAR SHIV VILLAGE ROAD,, OFF OLD MUMBAI PUNE ROAD,AFTER SHILPHAT","CHOWK,1 KM ON LHS ON TALOJA RD,UTTARSHIV",DIST ; THANE,400612,9820746905 VIJA PATIL,,,True,1
MIAGRI BIOCHEM PVT LTD,27AALCM2705N1Z4,"KOKARE BUILDING,SR.NO..626,, OPP.PALAKHI MAIDAN,","PUNE-SASWAD ROAD,WADKI,","TAL.HAWELI,DIST.PUNE",412308,,9823231707/9423060763,miagribiochem@gmail.com,True,1
MICAPLY,23AABFM5135D1ZV,"23-24,NEW SECTOR, PHASE-II, INDUSTRIAL AREA ,MANDIDEEP,","MANDIDEEP,DIST-RAISEN",BHOPAL (M.P),462046,,7480405804/813,purchase@micaply.in,True,1
MICRO INKS PRIVATE LIMITED,,"UNIT-2,SURVEY NO.137/1,144/7,8,, 141/1,2&3,JANI VANKAD,",DAMAN,DAMAN (U.T.),396210,260-2462811/083,,Bela.Palan@hubergroup.in,True,1
MICRO RESINS PRIVATE LIMITED,24AAGCM8714J1ZA,"PLOT NO. A-1/2002,, 4TH PHASE, G.I.D.C.,",VAPI,VAPI,396195,7600286032,7600286032,viren.desai@tridevresins.com,True,1
Miles Paints India Pvt Ltd,23AAJCM7043F2ZL,"Plant: Padari khuta Tola,, Koyal kuth,Post - Mada,",Ditt-Singrauli,,486886,,8299464182,,True,1
MIN CHEM INDIA,,"117,LOHA BHAWAN, 93 P.D""MELLO ROAD",MASJID (E),MUMBAI,400009,23485439/66313338/32908187,,minchem@gmil.com,True,1
MINERALS FEED,,"B-303,ANAND SQUARE,, NEAR ANAND VIHAR,","TRAGAD IOC ROAD,TRAGAD",AHMEDABAD,382470,,,mineralsfeed@yahoo.in,True,1
MINOLTA CHEM,27AABPD2752R1ZH,"211/212, BHAVESHWAR ARCADE ANNEX, (NEELKANTH) , BEHIND SARASWAT CO-OP BANK","L.B.S. MARG, GHATKOPAR (WEST)",MUMBAI,400086,25004446/49743031,,marketing@minoltachem.com,True,1
MIRACHEM INDUSTRIES,27AAAFM5760H1Z9,"FACTORY: W/6-9, M.I.D.C. INDUSTRIAL AREA, TALUKA DAUND,",PUNE,PUNE,413802,022-42417575,,mirachemindustries@gmail.com,True,1
MIRAMBICA PIGMENT,24AFUPP5438A1ZC,"155/1,DHANOT,CHHATRAL, KADI ROAD,",TAL:KALOL,DIST:GANDHI NAGAR,382729,02764234092/02764220367,9825263288/A/C-9898859080,mirambica155@yahoo.co.in,True,1
MITKALP EXIM,27AACPD4995K1ZD,"SHOP NO.1,VORA HOUSE, OPP.AMRUT BAUG,","50 BAJAJ ROAD,VILE PARLE (W)",MUMBAI,400056,26100777/26105777/26100031,,accounts@kalpanagroup.net,True,1
MIVON CHEMICALS,27AAWFM7915L1ZD,"B/604,VIMAL APARTMENT, JAIN MANDIR ROAD,","SARVODAYA NAGAR,MULUND (W)",MUMBAI,400080,25812970/71,,mivon@mivonchemicals.com,True,1
MK CHEMIE PHARMIE,27ABAFM7037N1ZW,"615, GHANSHYAM ENCLAVE,, LALJIPADA, NEW LINK ROAD,",KANDIVALI (WEST),MUMBAI,400067,022 28680033/44,,sales@mkchemiepharmie.com,True,1
MNR LABS PRIVATE LIMITED,36AADCN4055G3ZI,"MIG-16, PHASE -7, HIGHTECH CITY ROAD,, NEAR FORUM MALL,",HYDERABAD,HYDERABAD,500072,,8919155754,purchase@mnrlabs.com,True,1
MODERN COLOURS PVT.LTD,03AACCM4348Q1Z6,"PLOT NO. 3 & 4, LAKSHITA CLUSTER, VILL MANGARH,",KOHARA,LUDHIANA,141112,,9855865554,parteek@moderncolours.com,True,1
MODHERA CHEMICALS PVT.LTD,27AAACM9743M1ZX,"D-8/2,T.T.C.,, M.I.D.C INDUSTRIAL AREA,","POAST:K.U.BAZAR,",NAVI MUMBAI,400703,416252522,,,True,1
MODI CHEMICAL,27AACPM5809R1Z3,"41,ABHISHEK BLDG,, 303, 307,SAMUEL STREET",,MUMBAI,400003,66108114/15,9223432814,,True,1
MODWARE INDIA,23ABOPM6858K1Z0,"15-16 S.K.1 COMPOUND,, LASUDIA MORI,","DEWAS NAKA,",INDORE (M.P.),,0731-4024913,9329536913,pur.modware@gmail.com,True,1
MODY CHEMI PHARMA LTD,27AADCM1808L1ZE,"UNIT-3, PLOT NO.105, NEW CHEMICAL ZONE,, TALOJA M.I.D.C.","TAL.PANVEL,",RAIGAD,410208,4204 4044,,modychem@gmail.com,True,1
MODY CHEMI PHARMA PVT.LTD,27AADCM1808L1ZE,"J-39,M.I.D.C.,, TALOJA,DIST:RAIGAD",,TALOJA,410208,22-42044044,,,True,1
MOHAN AROMATICS PVT LTD,27AACCM8349M1ZV,"13/14,BUILDING NO.4,, AGARWAL UDYOG NAGAR,","SATAVALI,WALIV,VASAI (E)",THANE,401208,23441981,82370 51240 / 51241.,mohanaromatics@yahoo.co..in,True,1
MOHINI PERFUMERS PVT LTD,27AAACM3267G1ZJ,"D222/25, TTC INDUSTRIAL AREA,, VILLAGE: SHIRVANE-NERUL,",NAVI MUMBAI,NAVI MUMBAI,400706,022 27629120/21,,mohini_ppl@hotmail.com,True,1
MOLTUS RESEARCH LABORATORIES PVT. LTD,,"N-59 , MIDC ,, TARAPUR",,MUMBAI,401506,,9820965442 / 9819452802,,True,1
MOLYCHEM (17-18),27AAMFM3983C1Z2,"PLOT NO.B/9,, BADLAPUR MIDC,","BADLAPUR (EAST),",DIST.THANE,,0251-2690827/2695440,,purchase@molychem.net,True,1
MONARCH PHARMACHEM,27AAEPM1479M1Z9,"GODOWN NO.7,GROUND FLOOR,AUSHADH COMPOUN, INSIDE DALL MILL COMPOUND,PURNA VILLAGE,","OPP.J.K.PETROL PUMP,",DIST.THANE BHIWANDI,421302,49771011/49771012/49771013,9324281812,nilesh@monarchpharmachem.com,True,1
MONISH CHEMICALS,,"KALINA MOTAR WORKS COMPOUND, KURLA-KALINA ROAD,NEAR NEW AIR INDIA QTR","KALINA,SANTACRUZE (E)",MUMBAI,400 02,65092006,9323040835,,True,1
MOON DYE CHEM INDUSTRIES,24AAEFM1312P1ZE,"PLOT NO.788/4, 40 SHED AREA,",G.I.D.C.,VAPI,396195,0260-2430701,,shah_kalpesh@yahoo.com,True,1
MORCHEM PRIVATE LIMITED,27AAKCM4969P1ZF,"103, JANKI CENTRE,, OFF VEERA DESAI ROAD,",ANDHERI (W),MUMBAI,400053,02249705624,9768016680,arvind.ingale@morchem.com,True,1
MOREX INDUSTRIES PVT.LTD,27AAACM2892B1ZO,"PLOT NO.18, SURVEY NO.123, WADA INDUSTRIAL DEVELOPMENT COMPLEX",VIL-HAMRAPUR,TAL-WADA,421303,28844144/45/46,8691023368,purchase@morexpetrochem.com,True,1
MORSUN COATING SYSTEM,27AAACS8559D1Z6,"37/2D,, MAHAPRABHU VALLBHACHARYA INDL.ESTATE,","VILLAGE-DHANSAR,PAST.TEMBHODE,",PALGHAR,401404,022-24934855/78,A/C DEPT 24305630,info@morsun.net,True,1
MPD INDUSTRIES PRIVATE LIMITED,23AACCM3432F1Z0,"Plot No. 59 & 63, Sector ’ A’,, Industrial Area,","Sanwer Road,",Indore,452015,0731-6660015/6660000,,accounts@mpdyechem.com,True,1
MRF CORP LIMITED,33AAACM2185R1Z4,"@GLOBAL CHEMICAL INDUS., 107, VALARPURAM VILLAGE",SRIPERUMPUDUR TALUK KANCHIPURAM,CHENNAI,602105,28521033,9444760411/7395888139 SANTOSH,vapocure.ho@mrfmail.com,True,1
MRJ CHEMICALS PVT.LTD.,27AACCM0523D1Z2,"402, NANAK CHAMBERS, 4TH FLOOR,, OPP.FUN REPUBLIC CINEMA,OFF NEWLINK ROAD",NEAR LAXMI INDUSTRIAL ANDHERI WEST,MUMBAI,400053,42418100,,,True,1
MS FEEDS ADDITIVES INCORPORATION,24ABBFM3282C1ZP,"21-22 SHANKESHWAR PATSHWANTH SOCIETY2,, OPP OM BUNGALOW, NR KRISHNADHAM FLATS","DHARAM ROAD,MAHESANA 384002",GUJARAT,384002,9428199600,9825019008,msfeeds@yahoo.in,True,1
MSN LABORATORIES LTD,,"SY NO.317 & 323,RUDRARAM VILLAGE,, PATANCHERU MANDAL,",DIST:MEDAK,ANDHRA PRADESH,502329,040-30438600,,sridharreddy@msnlabs.com,True,1
MSN LABORATORIES PVT LIMITED UNIT -III,36AADCM6283F1ZD,"SY NO.111/E &111/EE,, CHERIYAL(V) KANDI(M), MEDAK DISTRICT",SANGAREDDY(D),SANGAREDDY(D),502285,,,,True,1
MSN LABORATORIES PVT.LIMITED,36AADCM6283F1ZD,"SY NO.317,320,321,322,323,604 & 605, PATANCHERU (M)SANGAREDDY (D)",RUDRARAM,RUDRARAM,502329,8455-305600,,,True,1
MSN LABORATORIES PVT.LTD( UNIT-II),36AADCM6283F1ZD,"SY NO.50,KARDANUR VILLAGE,, PATANCHERU (MANDAL),",SANGAREDDY TELANGANA INDIA,SANGAREDDY,502300,040-30438612/8600,9290311494,sridharreddy@msnlabs.com,True,1
MSN LABORATORIES PVT.LTD_,36AACCM8213E1ZQ,"SY NO.317 & 323,, RUDRARAM (VILLI)",PATANCHERU (MDL)MEDAK DIST,TELANGANA,502329,8455-305600,,sridharreddy@msnlabs.com,True,1
MSN LIFE SCIENCES PRIVATE LIMITEDUNIT-II,36AACCV1325N1Z7,"SY NO.455/A,455/AA,455/E AND 455/EE,, CHANDAMPET VILLAGE,","SHANKARAMPET MANDAL,","MEDAK DIST,TELANGANA",502255,04030438600,,sridharreddy@msnlabs.com,True,1
MSN LIFE SCIENCES PVT LTD,36AACCV1325N1Z7,"SY NO.21/A & 21AA MAMBAPUR VILLAGE, GUMMADIDALA (M),","SANGAREDDY DIST.,",TELANGANA,502313,08458-275488,,sridharreddy@msnlabs.com,True,1
MSN LIFESCIENCES PVT.LTD. UNIT-III,36AACCV1325N1Z7,"BHIKNOOR MANDAL,NIZAMBAD, SY.NO.544, 545 & 546 ,",BHIKNOOR VILLAGE,BHIKNOOR,503101,04030438600,,,True,1
MSN ORGANICS PVT.LTD,36AAECM9889Q1Z7,"FACTORY SY NO.224/A,, BIBINAGAR VILL.,BIBINAGAR (MDL),","YADADRI BHUVANGIRI  (DIST),",TELANGANA,508126,08685-278580,,sandhya.s@msnlabs.com,True,1
MSN PHARMA CHEM PVT LTD,36AAECM0740L1ZH,"PLOT NO.212/A,B,C,D,TSIICL, PHASE-II,PASHAMYLARAM(V),","PATANCHERU (M),MEDAK DIST",TELANGANA,502307,040-30438600/040-30438625,,sridharreddy@msnlabs.com,True,1
MSN PHARMACHEM PVT LTD UNIT II,36AAECM0740L1ZH,"PLOT NO.182 TO 186,192-A & 193 TO 197, PHASE- II ,IDA PASHAMYLARAM,PASHAMYLARA","PATANCHERU (MANDEL),SANGAREDDY (DIST)",TELANGANA,502307,,,Qayyum.d@msnlabs.com,True,1
MULJI MEHTA & COMPANY,27AAEFM6894N1ZF,"B-219,ANTOP HILL WAREHOUSING COMPLEX,, VIDYALANKAR COLLEGE MARG",WADALA (E),MUMBAI,400037,24157041/42/43,,muljimehtammc@gmail.com,True,1
MULJI MEHTA PHARMA,27AAGFM0408E1ZQ,"B-334, ANTOPHILL COMPLEX,, V.I.T. COLLEGE ROAD,",WADALA (EAST),MUMBAI,400037,,,,True,1
MULTICHEM SPECIALITIES PVT LTD,27AAFCM0263M1ZB,"1215,DALAMAL TOWER, NARIMAN POINT",,MUMBAI,400021,43432121/43432124,,multichem@multichemindia.com,True,1
MURALO CHEMICALS AND PAINTS PVT.LTD,27AAACM3191R1ZX,"TIWARI INDUSTRIAL ESTATE ,, BOISAR ROAD,",PALGHAR,PALGHAR,401404,"02525-252014,22663267",,nimish@muralopaints.com,True,1
MUREXIN CHEMICALS PVT LTD,,"138,MAHA GUJARAT INDUSTRIAL ESTATE,, MORAIYA,SARKHEJ-BAWALA ROAD,",,AHMEDABAD,,079-26581419/26580865,,samrock@vsnl.net,True,1
MYLAN LABORATORIES LIMITED UNIT-1 (EOU),36AADCM3491M1Z2,"SURVEY NO.10 GADDAPOTHARAM VILLAGE, KAZIPALLY INDL.AREA,",JINNARAM MANDAL,SNGAREDDY DISTRICT,502319,,,Somu.Kamlae@viatris.com,True,1
MYLAN LABORATOTORIES UNIT-7-100%EOU,36AADCM3491M1Z2,"PLOT NO.14,99&100,IDA,, PARSHAMYLARAM","PHASE-II, PATANCHERU MANDAL",DIST- SANGAREDDY,502307,9000662231,9000662231,Satish.Thalla@viatris.com,True,1
"MYSORE DEEP PERFUMERY HOUSE,INDORE",23AAFFM4128G1ZM,"49, SDA ANNEX, LASUDIA MORI,, DEWAS NAKA,",INDORE,INDORE,452010,,9009577706,sales.order@zedblack.com,True,1
N.I.CORPORATION,19AACFN6128Q1ZO,"44C,, INDIAN MIRROR STREET,",KOLKATA,KOLKATA,700013,03322645763/4/5,,nicorp@vsnl.net,True,1
N.SHASHIKANT & CO,,", ",,,,,,,True,1
NAGAR HAVELI PERFUMES & AROMATICS,26AACFN4634K1Z6,"PLOT NO-207,  II PHASE,,, PIPARIA INDUSTRIAL ESTATE,","PIPARIA,SILVASA",DADRA& NAGAR HAVELI,396230,0260-3297970,,nhpa2010@gmail.com,True,1
NAISHAL ENTERPRISES,,"10,ARIHANT KRIPA,, 90,FEET ROAD,","GHATKOPAR (E),",MUMBAI,400077,25063800/32922331,9320980325,,True,1
NALAVADE INDUSTRIES,29AFRPP8530Q1Z9,"53/1  SREE  GANDHADA KAVALU,, KOTTIGE PLAYA MAGADI MAIN ROAD,",BANGALURU,BANGALURU,560091,,9845288137,nalavadeindustries@yahoo.co.in,True,1
NALIN ENTERPRISES,,"4,SHARON CO-OP.HOS.SOC.LTD, A.S.ROAD",CHARAI,THANE (W),400801,66313075/77,9223291898(R)25330410,,True,1
NAMRATA DYE CHEM,27AAYPP1414D1ZM,"Gala number 3,, kamgar bank building",Ichalkaranji,Ichalkaranji,416115,0230 2434635,,virenkoradia74@gmail.com,True,1
NAND CHEM IMPEX,27AABHM7972E1Z0,"209, Anand Building,, 82/ 84, Kazi Sayed Street,",Mumbai,Mumbai,400003,,9820000193,nandchem@gmail.com,True,1
NANTONG NABAIYUAN CHEMICAL CO.LTD.,,"YANGKOU , RUDONG,, RUDONG,NANTONG,",JIANGSU,CHINA,,,,,True,1
NARESH BROTHERS,27AAAPG8810E1Z3,"93 LOHA BHAVAN , P.D. MELLO ROAD,, 3RD FLOOR, OFF NO.323 , NR CARNAC BUNDER",MASJID BUNDER (E),MUMBAI,400009,,,nareshgosalia@hotmail.com,True,1
NASENSE LABS PRIVATE LIMITED,,"PLOT NO.24 & 25,, SV CORPORATION INDUSTRIAL ESTATE,","JEEDIMETLA,",HYDERABAD,500055,040-64643572,,,True,1
NASHIK PAINTS PRIVATE LIMITED,27AAGCN4811M1Z7,"SAMPAT NIWAS,SHOP NO.9,NASHIK -MUMBAI, HIGHWAY, BEHIND DONGAR  BABA MANDIR,","VILHOLI,JAKAT NAKA,",NASHIK,422010,,8080571948,,True,1
NATIONAL CHEMICAL INDUSTRIES,27AABPA0818R1ZP,"104 A,1st floor, Monalisa,, Hariniwas Circle,Naupada,",Thane west,THANE,400602,,9811177544,logistics@nationalchemicalindustries.com,True,1
NAVDEEP CHEMICALS PVT.LTD,24AAACN0294L1ZG,"UNIT II /429-430,GIDC,, DIST : BHARUCH",,ANKLESHWAR,393002,22074160/22074157/58/59,9833865929,nitin@navdeep.com,True,1
NAVDEEP CHEMICALS PVT.LTD. UNIT IV,24AAACN0294L1ZG,"PLOT NO. 676, JHAGADIA INDUSTRIAL ESTATE, JHAGADIA , DIST BHARUCH",JHAGADIA,JHAGADIA,393110,022-66023200,,,True,1
NAVJYOT CHEMICALS & COMMODITIES P.L,27AACCN8033B1ZS,"402, SUJATA CHAMBERS,, 1/3 ABHECHAND GANDHI MARG.",MASJID BUNDER WEST,MUMBAI,400003,66313404/05,,navjyotcc.pl@gmail.com,True,1
NAVJYOT CHEMICALS & COMMODITIES PVT LTD,27AACCN8033B1ZS,"7,WHITE ROSE C.H.S LTD, B/4,KHIRA NAGAR,S.V.ROAD",SANTACRUZ (W),MUMBAI,400054,26613010,66313404,ncc_pl@hotmail.com,True,1
NAVKETAN PHARMA PVT LTD,27AAACN7659K1ZX,"F-106,MIDC,WALUJ,, AURANGABAD",A/C NIMESH PHARMA,AURANGABAD,431136,,,,True,1
NECTAR LIFESCIENCES LTD,,"VILLAGE SAIDPURA,, BARWALA ROAD,","DERABASSI,PUNJAB",DIST;MOHALI (PUNJAB),140507,0172-3047763,,rakesh.dhiman@neclife.com,True,1
NECTAR LIFESCINECES LTD.,,"UNIT -10, VILLAGE SAIDPURA ,, BARWALA ROAD,DERABASSI",DIST. MOHALI,PUNJAB,140507,0172-3047763,,rakesh.dhiman@neclife.com,True,1
NEELJYOT CHEMICALS,24AAHPT3853B1ZU,"D/167, 1ST FLOOR,, B.G.TOWERS,","SHAHIBAUG ROAD, O/S DELHI GATE",AHMEDABAD,380004,,91-9327006322,,True,1
NEELKANTH EXPOCHEM PRIVATE LIMITED,07AACCN7018E1ZP,"I-2123,, DSIIDC,NARELA INDUSTRIAL AREA,",DELHI,DELHI,110040,,,neelkanthexpochem@gmail.com,True,1
NEETA CHEMICAL INDIA PVT LTD,,"206/207,2ND FLOOR,, BALAJI ARCHDE","S.V.ROAD,KANDIVALI (W)",MUMBAI,400067,32673877,,,True,1
NEETA CHEMICALS INDIA PRIVATE LIMITED,,"3-4-267/9,STREET NO.14, BASANT TAIKIES LANE",KACHIGUDA X ROAD,HYDERABAD,500027,040-66105052/53/54/55,,ncabbt@gmail.com,True,1
NEHA ENTERPRISES,,"169/15,MILAN,, 90 FEET ROAD,","GARODIA NAGAR,GHATKOPAR (E),",MUMBAI,400077,25010095,,nehaglycol@yahoo.co.in,True,1
NEM PRAKASH INTREX PVT.LTD,,"ADMIN BLOCK 3,, PRESTIGE VIHAR SCHEME NO.74C,","SECTOR D VIJAY NAGAR,",INDORE,452010,,7869999222/+919810170313,niteshjn@gmail.com,True,1
NEO COATINGS,24AAKFN9764C2Z1,"529, GIDC - 4, U.V. Nagar, Anand",Gujarat,Gujarat,388121,,,,True,1
NEO INDUSTRIES,27AAOFN5102G1ZC,"GAT NO. 1437, SONAVANE VASTI,, CHIKHALI",PUNE,PUNE,412114,,,neoindustries7731@gmail.com,True,1
NEO TECH ORGANICS,03ADJPS7100H1ZR,"76,B INDUSTRIAL AREA-A-EXTN, ",,LUDHIANA,141003,,ntoajay@yahoo.co.in,,True,1
NEOFINE CHEMICAL INDUSTRIES,36AACFN6645E1ZB,"3-4-495/F,(SHOP NO.D),, HI-LINE APT.,","BARKATPURA,",HYDERABAD,500027,040-27562256/27561245,,info@neofinechem.com,True,1
NEOGEN CHEMICALS LIMITED,27AAACN5836E1ZJ,"PLOT NO.43,T.T.C.-MIDC INDL.AREA,, OPP.ELECTRONIC ZONE,","MAHAPE VILLAGE,",NAVI MUMBAI,400701,+91-22-25497325/ 326,+91-9769483964,anjali@neogenchem.com,True,1
NEROFIX PRIVATE LIMITED,26AAGCN6144B1ZQ,"SURVEY NO.358 1P,, BEHIND DADRA GARDEN",DADRA,DADRA,396230,,,,True,1
NEULAND LABORATORIES LIMITED,36AAACN9531E1ZK,"BONTHAPALLI (V),, VEERABHADRA SWAMY TEMPLE ROAD,","JINNARAM (M),TELANGANA",MEDAK DIST,502313,91-40-30211600/66518682,,kvnagaraju@neulandlabs.com,True,1
NEULAND LABORATORIES LTD,36AAACN9531E1ZK,"PLOT NO.92,93,94,257,258,259,, IDA,PASHAMYLARAM, ISNAPUR,PALANCHERU(M)","MEDAK DIST,",TELANGANA,502319,040-30211600/30211602,,kvnagaraju@neulandlabs.com,True,1
NEW ARIHANT CHEMICAL,27ABAPJ1860E1Z2,"SHOP NO 2 FRUITWALA BLDG, N M JOSHI MARG",NEAR BAWLA MASJID,MUMBAI,400013,23099049,09820577140,naresh.chemicals2011@gmail.com,True,1
NEW ARIHANT CHEMICALS,,"ROOM NO.4, AMBAVAT BHAVAN, N.M. JOSHI MARG, OPP. MARATHON FUTUREX",LOWER PAREL EAST,MUMBAI,400013,,9820577140,,True,1
NEW CHEM PHARMA,,"OLD NO.73,NEW NO.65,, DEVARAJ MUDALI STREET,",,CHENNAI,600003,044-25358864,9840121150,,True,1
NEW DRUG & CHEMICAL CO,27AAAFN1029L1ZD,"20/48 LOHAR CHAWL,, JAY MAHAL ESTATE, 2 ND FLOOR","ROOM NO-4,",MUMBAI,400002,28625921/22,9869019990,newdrug@vsnl.com,True,1
NEW DRUG & CHEMICAL CO.,,"L-4, MUNISUVRAT COMPLEX,, PHASE-II,","REHNAL VILLAGE,",BHIWANDI,421302,,,,True,1
NEW ELECTRICAL COMPONENTS MFG .CO,27COTPS8142G1Z8,"HISSA NO.1/2A SURVEY NO.121, SANTAJI NAGAR, KHANDVE NAGAR",LOHEGAON,PUNE,411047,,,,True,1
NEW ELECTRICAL COMPONENTS MFG CO,27COTPS8142G1Z8,"HISSA NO 1/2A,, SURVEY NO 121.SANTAJI NAGAR",KHANDVE NAGAR  LOHGAON,PUNE,411047,,,,True,1
NEW ORIENT ROAD CARRIERS,27AAGFN3239C1ZI,", ",,,,,,,True,1
NEW TECH FIBRE INDUSTRIES,29ALMPM3654P1Z7,"No.17, Kachohalli Industrial Area,, Magadi Main Road,",Bangalore,Bangalore,560091,,9886713738,ntfinds@yahoo.co.in,True,1
NEW TECH POLYCHEM PVT.LTD,24AACCN4309A1Z5,"PLOT NO.1917,, G.I.D.C.INDUSTRIAL ESTATE,","SARIGAM,OPP.ASIAN PAINT,",DIST.VALSAD,396155,022-26730528/29,,polychem602@gmail.com,True,1
NEWCAP CAPACITORS PVT LTD,24AAECN9887H1ZW,"PLOT NO.213,SERVERY NO.276, B/H CHHATRAL  G.I.D.C. OPP.BHAGVATI GLAS","AMBAIPURA TO ODA ROAD,AT VADAVSWAMI TAL",DIST;GANDHI NAGAR,,079-23289488,9924400088,info@newcapcapacitors.com,True,1
NEW-TECH CHEMICALS,27AAACP2903Q1Z6,"111.ABHISHEK, C-5,DALIA ESTATE, BEHIND KUBER BUILDING,OPP NEW LINK ROAD",ANDHERI (W),MUMBAI,400053,26744259/60/65092853,,newtech16@gmail.com,True,1
NEW-TECH CHEMICALS_,27AAACP2903Q1Z6,"JAVERCHAND COMPOUND, PURNA VILLAGE",,BHIWANDI,421302,9769085174,,,True,1
NICE CHEMICALS PVT.LTD,,"50/221 A,P.B.NO.2217,, MANIMALA ROAD,",EDAPPALLY,COCHIN,682024,0484-2800212/2802755/2802536,,mail@nicechemicals.com,True,1
NIDHI INTERNATIONAL,27AXNPJ0457C1ZL,"SHOP NO.12 SWAMI SHIVANAND SOC, CARDINAL GRACIOUS ROAD","CHAKALA, ANDHERI-EAST",MUMBAI,400069,8850 244794,,nidhiint9@gmail.com,True,1
NIFTY LABS PVT LTD,37AACCN0645D1ZT,"PLOT NO,50-A,B,G&H,64-A-B,C&D,65-A,B,C&D, 66-A&B,67-A&B,IDA,KONDAPALLY,IBRAHIMPAT-","-NAM(M),KRISHNA DIST. A.P",IBRAHIMPATNAM,521228,"040-66464099,66464199",,purchase@niftylabs.com,True,1
NIKAKEM PRODUCTS,,"PLOT NO.43, M.I.D.C. MORIVALI",AMBERNATH,DIST ; THANE,421 50,65884776/21023983-UJJWALA,,,True,1
NIKAVA PHARMACEUTICAL INDUSTRIES,27AABPV3140M1ZH,"W-52,M.I.D.C.,, MORIVALI,AMBERNATH,",DIST:THANE,AMBERNATH,421505,02512683236/2685638,,nikavav@gmail.com,True,1
NIKEON CORPORATION,,"77/78, ASHOK CHAMBER,, 5TH FLOOR,DEVJI RATANSEY MARG",MASJID EAST,MUMBAI,400009,"66108086/7/8,",,nikeoncorp@gmail.com,True,1
NIKHIL WAREHOUSE COMPANY,27ADBPC3132F1Z9,"JAI SHREERAM COMPLEX, OPP.J,K.PETROL PUMP,PURNA",BHIWANDI,DIST ; THANE,,9320298756,9322755387 BAJI RAV,nikhilwarehouse@gmail.com,True,1
NIKITA CHEMICALS INDUSTRIES,27AABFN0657M1Z2,"PLOT NO.T-59,60,71,72 & 73,, M.I.D.C.,TARAPUR","BOISAR,",DIST;PALGHAR,401506,02525-645885/329755,,,True,1
NIKITA ENTERPRISES,27AAEPP5538Q1ZY,"84,VIJAYKAR WADI,, 2ND LANE,OPP.RATIONING SHOP,","S.V.ROAD,MALAD (WEST),",MUMBAI,400064,28884382,9820021713/9869058442,nikitaenterprisesales@gmail.com,True,1
NILESH ENTERPRISE,,"B/104,SAMARPAN APARTMENT, RAIYANI GRAM,SHIMPOLI ROAD",BORIVALI (W),MUMBAI,400 09,,,,True,1
NILESH ENTERPRISES,27ADLPD6914C1ZS,"REGD. OFFICE : A-701, RAJ SUNFLOWER, CHS ROYAL COMPEX,EKSAR ROAD, OPP.JAIN",MANDIR BORIVALI(WEST),MUMBAI,400091,66992509/66993509/66994509,,nileshent@outlook.com,True,1
NILKANTH ORGANICS,,"D-102,VASANT AISHWARYA, MATHURADAS EXT.ROAD",KANDIVALI (W),MUMBAI,400067,65092080/28016437,,,True,1
NILKANTH PRODUCTS,24AAKFN4120C1ZU,"PLOT NO 3043, GIDC  PANOLI,","TA - ANKLESHWAR,DIST - BHARUCH",,394116,,,,True,1
NILVI & CO.,,"113-B,MANGALDAS BLDG.NO.2,, MANGALDAS ROAD,",P.O.BOX NO.2837,MUMBAI,400002,24213218,nilvibros@yahoo.com,,True,1
NIMBASIA STABILIZERS,08AAAFN8238K1ZY,"F-172(A& B) & F-173, INDRAPRASTHA, INDUSTRIAL AREA, ROAD NO.3, KOTA",,KOTA (RAJ),324005,0744-2980970,9983306543,info@nimbasia.com,True,1
NIMESH PHARMA,24ANAPP5496Q1Z8,"ASHIRWAD,B/H.LOHANA BUILDING,, SHIYAPURA,RAOPURA,",,BARODA,390001,,,,True,1
NIPPON PAINT (INDIA) PRIVATE LIMITED,06AACCN2352F1ZU,"AR-BAWAL WAREHOUSE, PLOT NO.14.SECTOR 3, PHASE 1,",BAWAL,HARYANA,123501,,91 9897739808,surendra.kumar@nipponpaint.co.in,True,1
NIPPON PAINT INDIA PVT. LTD.,06AACCN2352F1ZU,"PLOT NO.(UID)1792,KHASRA NO.12/17,, 18,19,22,23,24 VILLAGE-RALIAWAS,","TEHSIL-DHARUHERA,DISTRICT-REWARI",HARYANA,123106,,,surendra.kumar@nipponpaint.co.in,True,1
NIPPON PAINT(INDIA) PRIVATE LIMITED,06AACCN2352F1ZU,"AR- BAWAL FACTORY, PLOT NO. 166,","HSIDC ,SECTOR 3",HARYANA,123501,,9897739808,surendra.kumar@nipponpaint.co.in,True,1
NIPPON PAINT(INDIA)PVT.LTD.,27AACCN2352F1ZQ,"SURVEY NO.6 TO22,, TALOJA AMBERNATH ROAD,GHOTCHAL VILLLAGE",TALUKA PANVEL DIST RAIGAD,RAIGAD,410208,8378987340/43/44/47 &48,8308857400,,True,1
NIRMAL CHEMICALS AGENCY,24CVYPS4462H1ZU,"I/602 SWAMINARAYAN PARK-2,, G B SHAH COLLEGE ROAD,","SHAHWADI, VASNA,",AHMEDABAD,380007,,,nirmalchem@yahoo.com,True,1
